quarter,starter,trade up,premium,city,state
1163,2014 Q4,186150.0,269966.7,494666.7,Portland,Oregon
1164,2014 Q4,71516.66,148080.0,316300.0,Columbus,Ohio
1165,2014 Q4,305407.3,464483.3,889666.7,San Diego,California
1166,2014 Q4,64966.67,136958.3,288133.3,Kansas City,Missouri
1167,2014 Q4,109963.3,181733.3,319900.0,Camden,New Jersey
1168,2014 Q4,66233.34,159996.7,323116.2,Jacksonville,Florida
1169,2014 Q4,79600.0,149633.3,304832.3,San Antonio,Texas
1170,2014 Q4,173933.3,287966.7,545265.0,Montgomery County-Bucks County-Chester County,Pennsylvania
1171,2014 Q4,61466.67,130000.0,286300.0,Philadelphia,Pennsylvania
1172,2014 Q4,69933.34,132282.5,272998.3,Cincinnati,Ohio
1173,2014 Q4,89933.34,169948.5,362933.3,Nashville,Tennessee
1174,2014 Q4,99966.0,182927.2,339716.7,Las Vegas,Nevada
1175,2014 Q4,58933.33,120191.7,274933.3,Pittsburgh,Pennsylvania
1176,2014 Q4,121500.0,208633.3,382866.7,Virginia Beach-Norfolk,Virginia
1177,2014 Q4,59900.0,119766.7,259433.3,Cleveland,Ohio
1178,2014 Q4,74933.34,160600.0,339881.3,Warren-Troy-Farmington Hills,Michigan
1179,2014 Q4,79933.0,209248.0,518000.0,West Palm Beach,Florida
1180,2014 Q4,68666.66,131966.7,282663.3,Indianapolis,Indiana
1181,2014 Q4,169000.0,319300.0,649000.0,Newark,New Jersey
1182,2014 Q4,84266.66,176266.3,423266.7,Fort Lauderdale,Florida
1183,2014 Q4,75666.66,153230.0,338433.3,Charlotte,North Carolina
1184,2014 Q4,79900.0,169879.7,322681.2,Orlando,Florida
1185,2014 Q4,88483.34,174630.0,399900.0,Dallas,Texas
1186,2014 Q4,137300.0,209900.0,399900.0,Minneapolis-St. Paul,Minnesota
1187,2014 Q4,112000.0,246646.7,476600.0,Baltimore,Maryland
1188,2014 Q4,63466.67,130633.3,269932.3,St. Louis,Missouri
1189,2014 Q4,291600.0,487564.7,1027667.0,Los Angeles,California
1190,2014 Q4,249630.0,393299.7,756633.3,Long Island,New York
1191,2014 Q4,114900.0,224015.0,525000.0,Miami,Florida
1192,2014 Q4,198766.7,350666.7,649966.3,Washington,District of Columbia
1193,2014 Q4,159956.7,279600.0,483300.0,Riverside-San Bernardino,California
1194,2014 Q4,69166.66,149600.0,308630.0,Tampa-St. Petersburg,Florida
1195,2014 Q4,81966.66,160300.0,373299.8,Houston,Texas
1196,2014 Q4,124250.0,199330.0,399633.0,Phoenix,Arizona
1197,2014 Q4,69600.0,154966.7,349133.3,Atlanta,Georgia
1198,2014 Q4,99000.0,199996.3,408656.0,Chicago,Illinois
1199,2014 Q4,209466.7,384933.3,845216.7,New York,New York
1200,2015 Q1,618166.7,922666.7,2049667.0,San Francisco,California
1201,2015 Q1,504648.0,799333.0,1899000.0,San Jose,California
1202,2015 Q1,119400.0,197166.7,343333.3,Fresno,California
1203,2015 Q1,346316.7,499173.7,894000.0,Ventura County,California
1204,2015 Q1,94283.34,176631.5,307600.0,Bakersfield,California
1205,2015 Q1,89633.34,152150.0,284666.7,Baton Rouge,Louisiana
1206,2015 Q1,326600.0,552633.3,1102658.0,Oakland,California
1207,2015 Q1,69933.34,124900.0,243081.7,Rochester,New York
1208,2015 Q1,69900.0,119766.7,221600.0,Syracuse,New York
1209,2015 Q1,147150.0,218616.7,396133.3,Salt Lake City,Utah
1210,2015 Q1,44033.33,98620.84,205766.7,Toledo,Ohio
1211,2015 Q1,285000.0,573333.3,1196833.0,Honolulu,Hawaii
1212,2015 Q1,61633.33,111833.3,232425.3,Wichita,Kansas
1213,2015 Q1,159783.3,243300.0,392721.7,Tacoma,Washington
1214,2015 Q1,69900.0,129900.0,249900.0,Buffalo,New York
1215,2015 Q1,138141.7,221166.7,383671.7,Colorado Springs,Colorado
1216,2015 Q1,75666.66,134933.3,305922.5,Omaha,Nebraska
1217,2015 Q1,138833.3,223433.3,370083.3,Worcester,Massachusetts
1218,2015 Q1,79900.0,114633.3,192570.0,El Paso,Texas
1219,2015 Q1,54933.33,118300.0,253083.3,Akron,Ohio
1220,2015 Q1,59750.0,122416.7,240600.0,Winston-Salem,North Carolina
1221,2015 Q1,69600.0,134900.0,265466.5,Gary,Indiana
1222,2015 Q1,211600.0,389683.3,721733.3,Silver Spring-Frederick-Rockville,Maryland
1223,2015 Q1,112300.0,199900.0,369600.0,Madison,Wisconsin
1224,2015 Q1,236250.0,394300.0,753250.0,Cambridge-Newton-Framingham,Massachusetts
1225,2015 Q1,106300.0,199933.3,347450.0,Wilmington,Delaware
1226,2015 Q1,116766.7,184966.7,334233.3,Albany,New York
1227,2015 Q1,229933.3,374633.3,742633.3,Boston,Massachusetts
1228,2015 Q1,79216.66,139900.0,275950.0,Grand Rapids,Michigan
1229,2015 Q1,90866.66,159300.0,316433.2,New Orleans,Louisiana
1230,2015 Q1,47833.33,98933.34,207596.7,Dayton,Ohio
1231,2015 Q1,54933.33,115000.0,249933.3,Greensboro-High Point,North Carolina
1232,2015 Q1,99900.0,174933.3,324300.0,Allentown,Pennsylvania
1233,2015 Q1,65000.0,129900.0,249933.3,Little Rock,Arkansas
1234,2015 Q1,105666.7,165000.0,299583.3,Albuquerque,New Mexico
1235,2015 Q1,99900.0,199900.0,537898.0,Lake County-Kenosha County,IL-WI
1236,2015 Q1,86300.0,175000.0,356600.0,Milwaukee,Wisconsin
1237,2015 Q1,70766.66,139600.0,281965.0,Greenville,South Carolina
1238,2015 Q1,110666.7,207383.3,551666.7,Charleston,South Carolina
1239,2015 Q1,106825.0,189783.3,352280.0,Richmond,Virginia
1240,2015 Q1,40533.33,113000.0,242233.3,Memphis,Tennessee
1241,2015 Q1,118966.7,204966.7,393233.3,New Haven,Connecticut
1242,2015 Q1,53633.33,114033.3,232108.7,Tulsa,Oklahoma
1243,2015 Q1,197666.7,393466.7,1217583.0,Fairfield County,Connecticut
1244,2015 Q1,109616.7,208850.0,390265.0,Raleigh,North Carolina
1245,2015 Q1,183300.0,311514.0,523000.0,Sacramento,California
1246,2015 Q1,73133.34,129900.0,294333.3,Louisville,Kentucky
1247,2015 Q1,165350.0,297908.3,544933.3,Denver,Colorado
1248,2015 Q1,60964.83,122666.7,236770.0,Columbia,South Carolina
1249,2015 Q1,219711.7,364666.7,681333.3,Seattle,Washington
1250,2015 Q1,146833.3,227466.7,438978.3,Austin,Texas
1251,2015 Q1,65000.0,125283.3,249963.0,Oklahoma City,Oklahoma
1252,2015 Q1,49133.33,128666.7,269790.7,Birmingham,Alabama
1253,2015 Q1,148933.3,238666.7,438499.3,Providence,Rhode Island
1254,2015 Q1,378266.7,599930.0,1217150.0,Orange County,California
1255,2015 Q1,189300.0,277966.7,508316.2,Portland,Oregon
1256,2015 Q1,74614.84,149600.0,299300.0,Deltona-Daytona Beach-Ormond Beach,Florida
1257,2015 Q1,129900.0,217800.0,377966.7,Hartford,Connecticut
1258,2015 Q1,84300.0,149966.7,328983.3,Fort Worth,Texas
1259,2015 Q1,105043.3,168465.0,316566.7,Tucson,Arizona
1260,2015 Q1,16333.33,59933.0,179933.3,Detroit,Michigan
1261,2015 Q1,299999.3,467666.7,899316.5,San Diego,California
1262,2015 Q1,69383.34,149900.0,322733.3,Columbus,Ohio
1263,2015 Q1,61666.67,135000.0,295000.0,Kansas City,Missouri
1264,2015 Q1,103516.7,209066.7,477816.7,North Port-Sarasota-Bradenton,Florida
1265,2015 Q1,54150.0,128216.7,282933.3,Knoxville,Tennessee
1266,2015 Q1,169900.0,284266.7,545465.0,Montgomery County-Bucks County-Chester County,Pennsylvania
1267,2015 Q1,88166.66,174900.0,375357.0,Nashville,Tennessee
1268,2015 Q1,108933.3,179963.3,309961.7,Camden,New Jersey
1269,2015 Q1,97800.0,184633.3,426350.0,Cape Coral-Fort Myers,Florida
1270,2015 Q1,59933.0,130656.7,282933.3,Philadelphia,Pennsylvania
1271,2015 Q1,69933.34,134900.0,276600.0,Cincinnati,Ohio
1272,2015 Q1,66666.66,160996.7,331327.5,Jacksonville,Florida
1273,2015 Q1,77966.66,160000.0,346750.0,Warren-Troy-Farmington Hills,Michigan
1274,2015 Q1,79066.66,149900.0,315098.2,San Antonio,Texas
1275,2015 Q1,59000.0,119250.0,256300.0,Cleveland,Ohio
1276,2015 Q1,132933.3,209912.8,418265.0,Minneapolis-St. Paul,Minnesota
1277,2015 Q1,102633.3,182831.7,343996.7,Las Vegas,Nevada
1278,2015 Q1,57900.0,120000.0,276600.0,Pittsburgh,Pennsylvania
1279,2015 Q1,119966.5,208333.3,382633.2,Virginia Beach-Norfolk,Virginia
1280,2015 Q1,64983.17,132315.0,286083.3,Indianapolis,Indiana
1281,2015 Q1,165666.7,315000.0,642933.3,Newark,New Jersey
1282,2015 Q1,82933.34,212500.0,541000.0,West Palm Beach,Florida
1283,2015 Q1,62266.67,130600.0,272933.3,St. Louis,Missouri
1284,2015 Q1,83833.34,178966.7,411660.0,Dallas,Texas
1285,2015 Q1,74966.66,154900.0,340748.3,Charlotte,North Carolina
1286,2015 Q1,109633.3,245000.0,470600.0,Baltimore,Maryland
1287,2015 Q1,84600.0,179933.3,431963.3,Fort Lauderdale,Florida
1288,2015 Q1,297631.3,493150.0,1063667.0,Los Angeles,California
1289,2015 Q1,80800.0,174296.7,327036.0,Orlando,Florida
1290,2015 Q1,192300.0,349996.7,651613.3,Washington,District of Columbia
1291,2015 Q1,249000.0,392996.7,777666.7,Long Island,New York
1292,2015 Q1,116300.0,228966.7,542263.3,Miami,Florida
1293,2015 Q1,164966.7,281316.7,499333.3,Riverside-San Bernardino,California
1294,2015 Q1,69933.34,150000.0,319300.0,Tampa-St. Petersburg,Florida
1295,2015 Q1,84966.34,165166.7,383300.0,Houston,Texas
1296,2015 Q1,124433.3,199973.8,422966.7,Phoenix,Arizona
1297,2015 Q1,69633.34,157798.3,350311.7,Atlanta,Georgia
1298,2015 Q1,97833.34,199900.0,411633.3,Chicago,Illinois
1299,2015 Q1,204966.7,384633.3,861666.7,New York,New York
1300,2015 Q2,681083.3,990944.0,2096667.0,San Francisco,California
1301,2015 Q2,109816.7,179933.2,338148.3,Fresno,California
1302,2015 Q2,549148.0,849983.3,1855296.0,San Jose,California
1303,2015 Q2,146466.7,217000.0,406666.7,Salt Lake City,Utah
1304,2015 Q2,85966.66,157666.7,298833.3,Bakersfield,California
1305,2015 Q2,345750.0,499333.2,906000.0,Ventura County,California
1306,2015 Q2,111333.3,174999.7,309666.7,Baton Rouge,Louisiana
1307,2015 Q2,129933.3,325333.3,463333.3,Wichita,Kansas
1308,2015 Q2,39600.0,88933.34,202716.7,Toledo,Ohio
1309,2015 Q2,69900.0,120383.3,237933.3,Rochester,New York
1310,2015 Q2,88300.0,143783.3,308893.3,Omaha,Nebraska
1311,2015 Q2,71533.34,121800.0,228533.3,Syracuse,New York
1312,2015 Q2,153333.3,237666.7,409961.8,Tacoma,Washington
1313,2015 Q2,134900.0,208633.3,378266.7,Colorado Springs,Colorado
1314,2015 Q2,336114.5,573300.0,1095317.0,Oakland,California
1315,2015 Q2,76858.34,107833.3,186998.3,El Paso,Texas
1316,2015 Q2,68850.0,124900.0,241630.0,Buffalo,New York
1317,2015 Q2,60933.33,119766.7,238133.3,Winston-Salem,North Carolina
1318,2015 Q2,362333.3,724955.7,1437000.0,Honolulu,Hawaii
1319,2015 Q2,54650.0,114200.0,253450.0,Greensboro-High Point,North Carolina
1320,2015 Q2,116300.0,179383.3,323233.3,Albany,New York
1321,2015 Q2,53383.33,113133.3,247116.7,Akron,Ohio
1322,2015 Q2,91166.66,178933.3,321200.0,Wilmington,Delaware
1323,2015 Q2,73816.66,129900.0,266266.7,Grand Rapids,Michigan
1324,2015 Q2,45743.33,94566.66,199933.3,Dayton,Ohio
1325,2015 Q2,59966.67,123500.0,242083.3,Little Rock,Arkansas
1326,2015 Q2,34933.33,90000.0,233050.0,Memphis,Tennessee
1327,2015 Q2,123266.7,222841.7,381633.3,Madison,Wisconsin
1328,2015 Q2,98250.0,169900.0,320666.7,Allentown,Pennsylvania
1329,2015 Q2,104966.7,199966.7,545833.3,Charleston,South Carolina
1330,2015 Q2,88233.34,171433.3,378266.7,Milwaukee,Wisconsin
1331,2015 Q2,210333.2,394633.3,742933.3,Silver Spring-Frederick-Rockville,Maryland
1332,2015 Q2,63500.0,128439.3,274356.7,Greenville,South Carolina
1333,2015 Q2,110750.0,170800.0,317585.0,Albuquerque,New Mexico
1334,2015 Q2,59466.67,109800.0,244663.8,Oklahoma City,Oklahoma
1335,2015 Q2,49000.0,104633.3,232101.5,Tulsa,Oklahoma
1336,2015 Q2,112417.5,209296.7,402581.5,Raleigh,North Carolina
1337,2015 Q2,99300.0,184583.3,354650.0,Richmond,Virginia
1338,2015 Q2,75500.0,124900.0,279966.7,Louisville,Kentucky
1339,2015 Q2,99900.0,199933.0,549166.7,Lake County-Kenosha County,IL-WI
1340,2015 Q2,68233.34,139466.7,295892.3,Deltona-Daytona Beach-Ormond Beach,Florida
1341,2015 Q2,59058.0,118716.7,236746.7,Columbia,South Carolina
1342,2015 Q2,181083.3,299383.3,519966.7,Sacramento,California
1343,2015 Q2,170333.3,285133.3,541691.7,Denver,Colorado
1344,2015 Q2,97500.0,161266.7,309798.3,Tucson,Arizona
1345,2015 Q2,89050.0,169900.0,371654.2,Nashville,Tennessee
1346,2015 Q2,44633.33,118846.7,264122.5,Birmingham,Alabama
1347,2015 Q2,228333.3,381333.3,722576.3,Seattle,Washington
1348,2015 Q2,313333.3,479000.0,909300.0,San Diego,California
1349,2015 Q2,189933.3,277800.0,503324.2,Portland,Oregon
1350,2015 Q2,158933.3,245777.5,472630.0,Austin,Texas
1351,2015 Q2,380216.7,606648.0,1197331.0,Orange County,California
1352,2015 Q2,64766.67,143623.3,320963.3,Columbus,Ohio
1353,2015 Q2,93133.34,199766.7,468723.7,North Port-Sarasota-Bradenton,Florida
1354,2015 Q2,54633.33,124900.0,281300.0,Knoxville,Tennessee
1355,2015 Q2,77700.0,134966.7,313000.0,Fort Worth,Texas
1356,2015 Q2,94333.34,182363.3,420965.0,Cape Coral-Fort Myers,Florida
1357,2015 Q2,39983.33,98300.0,268283.3,Kansas City,Missouri
1358,2015 Q2,99966.34,175000.0,308266.7,Camden,New Jersey
1359,2015 Q2,56500.0,127950.0,279666.7,Philadelphia,Pennsylvania
1360,2015 Q2,61283.33,148266.7,332316.7,Jacksonville,Florida
1361,2015 Q2,65500.0,122266.7,301196.8,San Antonio,Texas
1362,2015 Q2,66666.66,127100.0,274633.3,Cincinnati,Ohio
1363,2015 Q2,168266.7,269600.0,509633.3,Montgomery County-Bucks County-Chester County,Pennsylvania
1364,2015 Q2,91966.66,189100.0,379300.0,Warren-Troy-Farmington Hills,Michigan
1365,2015 Q2,96466.66,174929.3,338000.0,Las Vegas,Nevada
1366,2015 Q2,56033.33,119000.0,274800.0,Pittsburgh,Pennsylvania
1367,2015 Q2,54998.17,112933.3,244633.3,Cleveland,Ohio
1368,2015 Q2,87529.0,184630.0,446131.7,Fort Lauderdale,Florida
1369,2015 Q2,70933.34,147898.3,340300.0,Charlotte,North Carolina
1370,2015 Q2,49633.33,103454.7,243663.3,Indianapolis,Indiana
1371,2015 Q2,79833.34,199000.0,516333.3,West Palm Beach,Florida
1372,2015 Q2,136300.0,212466.7,420631.7,Minneapolis-St. Paul,Minnesota
1373,2015 Q2,73900.0,164266.7,322600.0,Orlando,Florida
1374,2015 Q2,177633.3,324666.7,649600.0,Newark,New Jersey
1375,2015 Q2,61633.33,128389.0,271800.0,St. Louis,Missouri
1376,2015 Q2,69900.0,153104.5,401694.2,Dallas,Texas
1377,2015 Q2,304150.0,499166.7,1126667.0,Los Angeles,California
1378,2015 Q2,99900.0,233266.7,464966.3,Baltimore,Maryland
1379,2015 Q2,120000.0,229966.7,549219.7,Miami,Florida
1380,2015 Q2,272946.7,437666.7,847666.7,Long Island,New York
1381,2015 Q2,153900.0,268962.7,488999.7,Riverside-San Bernardino,California
1382,2015 Q2,195300.0,353266.7,659396.7,Washington,District of Columbia
1383,2015 Q2,67666.66,145466.7,318300.0,Tampa-St. Petersburg,Florida
1384,2015 Q2,119266.7,199966.7,426633.3,Phoenix,Arizona
1385,2015 Q2,76033.34,148747.5,375291.3,Houston,Texas
1386,2015 Q2,94624.84,194966.7,414812.5,Chicago,Illinois
1387,2015 Q2,64933.33,154633.3,349966.7,Atlanta,Georgia
1388,2015 Q2,199600.0,369000.0,797966.7,New York,New York
1389,2015 Q3,705666.7,999962.3,2063166.0,San Francisco,California
1390,2015 Q3,118283.2,204093.3,353037.0,Fresno,California
1391,2015 Q3,150883.3,223683.3,437966.7,Salt Lake City,Utah
1392,2015 Q3,574766.5,869962.7,1785800.0,San Jose,California
1393,2015 Q3,91980.84,159600.0,294633.3,Baton Rouge,Louisiana
1394,2015 Q3,352333.3,515666.7,895833.2,Ventura County,California
1395,2015 Q3,97391.66,183896.7,310181.7,Bakersfield,California
1396,2015 Q3,64100.0,116600.0,249766.7,Wichita,Kansas
1397,2015 Q3,44900.0,99900.0,220416.7,Toledo,Ohio
1398,2015 Q3,69323.34,134800.0,279450.0,Gary,Indiana
1399,2015 Q3,70600.0,127166.7,249916.7,Rochester,New York
1400,2015 Q3,67633.34,125733.3,249383.3,Winston-Salem,North Carolina
1401,2015 Q3,78333.34,112108.3,189890.0,El Paso,Texas
1402,2015 Q3,57066.67,118216.7,262300.0,Greensboro-High Point,North Carolina
1403,2015 Q3,165000.0,248633.3,434381.7,Tacoma,Washington
1404,2015 Q3,80500.0,142333.3,310966.7,Omaha,Nebraska
1405,2015 Q3,146633.3,223133.3,386775.0,Colorado Springs,Colorado
1406,2015 Q3,69900.0,119900.0,221600.0,Syracuse,New York
1407,2015 Q3,301300.0,589666.7,1200500.0,Honolulu,Hawaii
1408,2015 Q3,353300.0,592433.2,1080000.0,Oakland,California
1409,2015 Q3,98166.66,168816.7,353300.0,New Orleans,Louisiana
1410,2015 Q3,56300.0,121366.7,266300.0,Akron,Ohio
1411,2015 Q3,101616.5,199900.0,350398.8,Wilmington,Delaware
1412,2015 Q3,69900.0,129900.0,256048.3,Buffalo,New York
1413,2015 Q3,111783.3,206316.5,376816.7,Madison,Wisconsin
1414,2015 Q3,113800.0,211980.0,558266.7,Charleston,South Carolina
1415,2015 Q3,40266.67,112850.0,254725.0,Memphis,Tennessee
1416,2015 Q3,64600.0,129600.0,250000.0,Little Rock,Arkansas
1417,2015 Q3,49266.67,99900.0,214213.3,Dayton,Ohio
1418,2015 Q3,95616.66,176633.3,391266.7,Milwaukee,Wisconsin
1419,2015 Q3,141633.3,225300.0,379300.0,Worcester,Massachusetts
1420,2015 Q3,119466.7,189000.0,329900.0,Albany,New York
1421,2015 Q3,79900.0,143300.0,288266.7,Grand Rapids,Michigan
1422,2015 Q3,73020.16,141966.7,295899.7,Greenville,South Carolina
1423,2015 Q3,105000.0,167000.0,309500.0,Albuquerque,New Mexico
1424,2015 Q3,214666.7,391313.2,731666.7,Silver Spring-Frederick-Rockville,Maryland
1425,2015 Q3,99929.34,175966.7,331600.0,Allentown,Pennsylvania
1426,2015 Q3,50500.0,119800.0,248990.0,Tulsa,Oklahoma
1427,2015 Q3,74383.34,155766.7,320752.7,Deltona-Daytona Beach-Ormond Beach,Florida
1428,2015 Q3,101383.3,171063.0,324966.7,Tucson,Arizona
1429,2015 Q3,119600.0,212239.7,408326.7,Raleigh,North Carolina
1430,2015 Q3,239900.0,376564.7,743000.0,Boston,Massachusetts
1431,2015 Q3,106933.3,199900.0,448666.7,Cape Coral-Fort Myers,Florida
1432,2015 Q3,68133.34,131101.7,259900.0,Oklahoma City,Oklahoma
1433,2015 Q3,62283.33,123700.0,243233.3,Columbia,South Carolina
1434,2015 Q3,75000.0,134344.7,309633.3,Louisville,Kentucky
1435,2015 Q3,102450.0,194150.0,369966.7,Richmond,Virginia
1436,2015 Q3,105808.3,201633.3,545483.3,Lake County-Kenosha County,IL-WI
1437,2015 Q3,119600.0,213333.3,395966.7,New Haven,Connecticut
1438,2015 Q3,243633.3,406566.7,774633.3,Cambridge-Newton-Framingham,Massachusetts
1439,2015 Q3,49966.67,129900.0,278100.0,Birmingham,Alabama
1440,2015 Q3,112950.0,222030.5,489622.2,North Port-Sarasota-Bradenton,Florida
1441,2015 Q3,98316.66,179930.0,391533.3,Nashville,Tennessee
1442,2015 Q3,199233.3,321000.0,549997.8,Sacramento,California
1443,2015 Q3,324633.3,489333.3,916631.7,San Diego,California
1444,2015 Q3,201150.0,405965.0,1168000.0,Fairfield County,Connecticut
1445,2015 Q3,246000.0,396000.0,744983.3,Seattle,Washington
1446,2015 Q3,56233.33,128133.3,296866.7,Knoxville,Tennessee
1447,2015 Q3,198966.7,289300.0,528116.7,Portland,Oregon
1448,2015 Q3,159883.3,242646.7,458983.3,Austin,Texas
1449,2015 Q3,15300.0,62616.67,195833.3,Detroit,Michigan
1450,2015 Q3,89908.34,158330.0,347758.8,Fort Worth,Texas
1451,2015 Q3,398866.7,625000.0,1199300.0,Orange County,California
1452,2015 Q3,188333.3,309966.7,552300.0,Denver,Colorado
1453,2015 Q3,149900.0,239900.0,456000.0,Providence,Rhode Island
1454,2015 Q3,74900.0,158600.0,342911.7,Columbus,Ohio
1455,2015 Q3,78466.66,153966.7,317326.7,San Antonio,Texas
1456,2015 Q3,137300.0,219900.0,376633.3,Hartford,Connecticut
1457,2015 Q3,74966.66,164966.7,354900.0,Jacksonville,Florida
1458,2015 Q3,105000.0,182483.3,324666.7,Camden,New Jersey
1459,2015 Q3,62333.33,139300.0,325851.5,Kansas City,Missouri
1460,2015 Q3,59900.0,134999.0,299900.0,Philadelphia,Pennsylvania
1461,2015 Q3,73566.66,139300.0,289933.3,Cincinnati,Ohio
1462,2015 Q3,91666.66,199450.0,464666.7,Fort Lauderdale,Florida
1463,2015 Q3,174966.7,289624.0,541666.7,Montgomery County-Bucks County-Chester County,Pennsylvania
1464,2015 Q3,87466.66,222166.7,549000.0,West Palm Beach,Florida
1465,2015 Q3,79991.5,159900.0,353437.5,Charlotte,North Carolina
1466,2015 Q3,105296.0,190000.0,362333.3,Las Vegas,Nevada
1467,2015 Q3,59900.0,124966.7,285187.3,Pittsburgh,Pennsylvania
1468,2015 Q3,124683.3,210000.0,391633.3,Virginia Beach-Norfolk,Virginia
1469,2015 Q3,126250.0,239800.0,594966.7,Miami,Florida
1470,2015 Q3,59900.0,124900.0,269633.3,Cleveland,Ohio
1471,2015 Q3,69266.66,134900.0,296328.3,Indianapolis,Indiana
1472,2015 Q3,79933.34,168900.0,349933.3,Warren-Troy-Farmington Hills,Michigan
1473,2015 Q3,84833.34,179900.0,342466.7,Orlando,Florida
1474,2015 Q3,141083.3,218500.0,419800.0,Minneapolis-St. Paul,Minnesota
1475,2015 Q3,93050.0,190633.3,428000.0,Dallas,Texas
1476,2015 Q3,64966.67,132966.7,286000.0,St. Louis,Missouri
1477,2015 Q3,171299.8,319933.3,644333.3,Newark,New Jersey
1478,2015 Q3,319600.0,507991.7,1149667.0,Los Angeles,California
1479,2015 Q3,109983.3,245000.0,482666.2,Baltimore,Maryland
1480,2015 Q3,171116.7,295000.0,506333.2,Riverside-San Bernardino,California
1481,2015 Q3,255500.0,399000.0,779666.7,Long Island,New York
1482,2015 Q3,72133.34,155000.0,327966.7,Tampa-St. Petersburg,Florida
1483,2015 Q3,199900.0,362074.2,664966.7,Washington,District of Columbia
1484,2015 Q3,119000.0,209933.3,419996.7,Phoenix,Arizona
1485,2015 Q3,87633.34,171332.5,392666.7,Houston,Texas
1486,2015 Q3,99875.5,209558.8,429900.0,Chicago,Illinois
1487,2015 Q3,68300.0,164966.7,362163.3,Atlanta,Georgia
1488,2015 Q3,211055.8,387666.7,842000.0,New York,New York
1489,2015 Q4,699300.0,999296.0,2132667.0,San Francisco,California
1490,2015 Q4,124966.7,206649.8,354683.3,Fresno,California
1491,2015 Q4,152883.3,224546.7,436150.0,Salt Lake City,Utah
1492,2015 Q4,369666.7,523266.7,933639.8,Ventura County,California
1493,2015 Q4,582962.3,884500.0,1795629.0,San Jose,California
1494,2015 Q4,92200.0,160016.7,290383.3,Baton Rouge,Louisiana
1495,2015 Q4,103598.3,184950.0,311980.0,Bakersfield,California
1496,2015 Q4,61416.67,116500.0,251600.0,Wichita,Kansas
1497,2015 Q4,43649.17,102966.7,222000.0,Toledo,Ohio
1498,2015 Q4,162100.0,249966.7,439150.0,Tacoma,Washington
1499,2015 Q4,69900.0,128283.3,253250.0,Rochester,New York
1500,2015 Q4,154933.3,229127.0,399135.0,Colorado Springs,Colorado
1501,2015 Q4,79450.0,112666.7,190633.3,El Paso,Texas
1502,2015 Q4,376333.3,599499.7,1157667.0,Oakland,California
1503,2015 Q4,57000.0,118296.7,257233.3,Greensboro-High Point,North Carolina
1504,2015 Q4,68733.34,134966.7,274800.0,Gary,Indiana
1505,2015 Q4,64966.67,129433.3,250233.3,Little Rock,Arkansas
1506,2015 Q4,63500.0,127131.7,247957.5,Winston-Salem,North Carolina
1507,2015 Q4,77633.34,145618.5,309232.3,Omaha,Nebraska
1508,2015 Q4,69900.0,119900.0,217466.7,Syracuse,New York
1509,2015 Q4,304333.3,593333.3,1207333.0,Honolulu,Hawaii
1510,2015 Q4,112266.7,214966.7,379766.7,Madison,Wisconsin
1511,2015 Q4,98000.0,168900.0,364750.0,New Orleans,Louisiana
1512,2015 Q4,67650.0,129933.3,259900.0,Buffalo,New York
1513,2015 Q4,58283.33,123666.7,267950.0,Akron,Ohio
1514,2015 Q4,99600.0,179900.0,389900.0,Milwaukee,Wisconsin
1515,2015 Q4,99966.66,200966.7,356166.7,Wilmington,Delaware
1516,2015 Q4,143100.0,229633.3,381566.7,Worcester,Massachusetts
1517,2015 Q4,114966.7,214463.3,555930.0,Charleston,South Carolina
1518,2015 Q4,80383.34,145383.3,289900.0,Grand Rapids,Michigan
1519,2015 Q4,48750.0,99933.34,218633.3,Dayton,Ohio
1520,2015 Q4,119600.0,189766.7,329900.0,Albany,New York
1521,2015 Q4,76266.66,145430.0,298933.3,Greenville,South Carolina
1522,2015 Q4,108333.3,167833.3,311247.5,Albuquerque,New Mexico
1523,2015 Q4,98929.34,179300.0,336433.3,Allentown,Pennsylvania
1524,2015 Q4,39116.67,113933.3,249975.0,Memphis,Tennessee
1525,2015 Q4,215250.0,389900.0,749450.0,Silver Spring-Frederick-Rockville,Maryland
1526,2015 Q4,118300.0,219600.0,416160.5,Raleigh,North Carolina
1527,2015 Q4,64300.0,126700.0,249633.3,Columbia,South Carolina
1528,2015 Q4,51666.67,120533.3,249408.3,Tulsa,Oklahoma
1529,2015 Q4,242950.0,389933.3,758933.2,Boston,Massachusetts
1530,2015 Q4,82950.0,158633.3,321583.3,Deltona-Daytona Beach-Ormond Beach,Florida
1531,2015 Q4,106666.7,199966.3,553000.0,Lake County-Kenosha County,IL-WI
1532,2015 Q4,105000.0,195666.7,369616.7,Richmond,Virginia
1533,2015 Q4,76716.66,134566.7,303300.0,Louisville,Kentucky
1534,2015 Q4,119950.0,216962.7,395916.7,New Haven,Connecticut
1535,2015 Q4,108633.3,171833.3,335000.0,Tucson,Arizona
1536,2015 Q4,54821.67,130000.0,283266.7,Birmingham,Alabama
1537,2015 Q4,211158.3,329166.7,556000.0,Sacramento,California
1538,2015 Q4,249900.0,419933.3,798100.0,Cambridge-Newton-Framingham,Massachusetts
1539,2015 Q4,101966.7,186133.3,399600.0,Nashville,Tennessee
1540,2015 Q4,253283.3,407666.7,782933.3,Seattle,Washington
1541,2015 Q4,69933.34,135000.0,259933.3,Oklahoma City,Oklahoma
1542,2015 Q4,328000.0,498776.0,935216.7,San Diego,California
